12651	3191	
8636	8286	
15842	7411	
27604	6956	
21143	5299	
5288	1338	
22144	1940	
13493	7391	
19354	600	
83	7406	
5866	9414	
14827	3069	
15841	9009	
16100	7725	
2510	5891	
27798	4299	
13309	8150	
28111	6386	
8141	2128	
1699	6378	
17983	2584	
26990	4913	
20747	7225	
16069	1060	
29501	8050	
11403	3339	
22508	2135	
9791	7438	
18027	407	
23427	8440	
26777	2123	
15735	8039	
14339	4696	
26628	3196	
3273	7601	
23093	3189	
15661	2301	
2319	5812	
15815	5568	
13265	3068	
22342	7144	
21990	3960	
18674	9559	
3687	280	
12269	279	
4286	4712	
8856	6175	
17910	7711	
20753	6321	
5230	5521	
15753	4013	
28076	4977	
7220	1509	
12510	4359	
26762	9294	
5611	8522	
10202	1376	
26680	538	
29182	1370	
647	3324	
15786	6309	
3786	2771	
12830	9571	
3141	7927	
21579	9268	
17138	5781	
18146	5157	
28333	6835	
28872	7157	
28384	462	
7126	5749	
4553	7026	
14476	3926	
13381	2742	
25380	6419	
18160	1734	
17477	1563	
21627	81	
15051	3722	
21204	3446	
10294	2147	
29628	2712	
14110	9469	
10990	7085	
26913	4360	
23277	3328	
7163	7822	
25785	5377	
24081	2788	
20573	7611	
1402	9423	
15176	9958	
10314	6308	
26150	8835	
4411	9096	
9578	5141	
6091	9094	
18618	8303	
17181	8159	
3031	2232	
29756	6123	
504	8715	
24435	653	
5378	3147	
25138	101	
102	8836	
24047	7863	
1693	4888	
16489	9862	
10066	6412	
20790	7518	
9891	3387	
9300	9750	
24401	7916	
21115	9980	
27378	8125	
9393	9260	
18401	9168	
18788	8318	
22356	4276	
4359	1857	
15327	5301	
7583	8224	
22791	9957	
23742	512	
25132	96	
6186	1487	
409	7192	
26081	8621	
466	9648	
5169	3272	
3817	6622	
6899	859	
22490	9502	
10629	1820	
28523	6928	
14499	906	
17048	5008	
5942	8751	
25093	7124	
9120	8735	
22997	8288	
16927	4871	
9481	8576	
28884	7306	
11361	2336	
3110	6836	
7433	9610	
9526	334	
27031	6335	
20832	6920	
21829	5366	
29901	5042	
27322	8479	
28473	3012	
20060	6343	
20624	4295	
15618	2458	
13913	8400	
23400	3654	
26671	6954	
6284	9256	
24026	7439	
1925	1206	
6861	2866	
23347	8	
1816	8428	
9217	5315	
733	9602	
14215	1268	
96	1135	
20876	9077	
9703	9731	
11567	6849	
9255	6617	
27292	467	
2204	8572	
10343	8445	
6096	2203	
7139	5835	
2604	6741	
27541	9416	
14348	4136	
7022	4797	
27803	2716	
7225	8855	
10971	9753	
8702	2679	
15134	4440	
3984	1043	
11317	8135	
26953	18	
5110	6640	
12019	8123	
6351	5860	
4486	9246	
3891	9304	
17412	4395	
14255	4555	
7554	7811	
26589	1138	
19028	1451	
12502	3253	
15876	7181	
9765	9875	
4194	8043	
3815	9058	
29221	1312	
9615	7703	
400	2629	
25174	5294	
19904	6413	
21047	4049	
29806	2280	
11181	8207	
29948	189	
19940	5658	
14964	1255	
29343	1220	
22178	2322	
4587	3188	
16655	6188	
8843	8013	
5850	2616	
11600	4728	
3650	6339	
9685	4205	
8941	6622	
25189	4193	
20296	2201	
5145	297	
26556	1233	
24050	8445	
28857	5505	
29455	4808	
29154	4884	
5532	1372	
19508	6266	
21890	2756	
13288	4192	
11263	8484	
20346	5436	
1298	8914	
6852	6918	
14558	9414	
14419	9492	
7733	3229	
22000	5281	
5310	4118	
6314	5574	
15169	1726	
314	9998	
14613	8411	
12698	7954	
4418	7881	
1449	2610	
19583	9528	
17346	368	
16964	6094	
7998	5555	
16433	6846	
23235	7756	
5877	4242	
14298	5736	
24876	8036	
1122	9395	
4502	7801	
26462	7379	
19042	5482	
29321	6712	
19097	3425	
6938	7325	
8391	1389	
1090	5435	
963	1249	
1552	1839	
10298	5494	
25261	3756	
10647	5888	
8111	1435	
14302	2333	
18336	5621	
4276	2410	
20370	3929	
17986	1083	
27750	7499	
23381	2878	
28806	3878	
13621	9396	
10363	2667	
3207	4761	
21246	3733	
14584	3267	
6315	4153	
20121	947	
23474	4639	
7019	9115	
23384	6263	
22704	4061	
4234	4123	
21809	4827	
11745	2176	
12061	4432	
3713	9351	
15326	4281	
13003	7734	
17160	162	
1635	750	
25643	8313	
28747	1576	
12616	1601	
18414	2705	
23009	3558	
3424	3576	
21911	5348	
17392	2665	
9669	1007	
7038	3604	
24726	8951	
16337	9314	
14102	9336	
12112	7641	
21339	9644	
26068	6378	
25988	3969	
24988	6488	
9950	1352	
13827	2754	
27738	4194	
26946	8925	
25125	3197	
9631	8269	
25764	1500	
12381	4741	
669	2999	
29588	9422	
5806	9533	
22411	7389	
24941	921	
8583	3791	
29976	667	
2573	9187	
24595	4086	
10899	8236	
28033	4977	
675	7216	
15527	7768	
13367	1572	
22235	940	
14401	903	
19182	2298	
4325	9445	
21700	6152	
8468	4907	
18908	8428	
25734	1722	
9872	8055	
3970	1972	
17531	4030	
3197	3556	
27025	826	
11821	2026	
16000	5061	
568	516	
24177	3989	
4558	4216	
1259	4022	
27648	2381	
17636	7391	
25531	2282	
17653	5350	
26885	2534	
1673	6495	
25903	3361	
11823	8308	
11783	1376	
4110	151	
125	6301	
4115	134	
19586	5341	
19663	9669	
24832	2572	
3793	9746	
29653	6965	
25891	2685	
21531	6492	
4008	5063	
14854	7143	
2658	9847	
11258	1965	
23741	7318	
23751	8231	
17163	8586	
12306	7715	
24780	6367	
23761	1399	
12265	4657	
24834	4702	
10775	8872	
21790	546	
12617	3635	
15858	2884	
1698	3836	
23124	7955	
5472	2746	
22475	8970	
27192	3027	
9043	1719	
15047	5075	
24890	6279	
18819	7074	
28551	9007	
6785	7509	
5226	2089	
17503	2131	
6126	7833	
353	8882	
6283	8283	
12041	1454	
28281	156	
22799	2069	
11039	9617	
23824	9074	
6359	1411	
21539	5111	
5688	9095	
29865	1570	
7511	6792	
6617	5560	
28000	3561	
3946	4703	
650	746	
18861	7715	
7857	5264	
16218	2879	
28535	8911	
28027	5701	
24579	2341	
29467	6943	
24322	7464	
17438	4019	
19565	7435	
5914	4882	
3979	3229	
25635	9102	
20765	4495	
25381	534	
9543	2320	
28442	4479	
22063	1207	
379	6832	
2414	1771	
22131	3786	
7443	546	
21424	5746	
2215	9397	
2738	4573	
24523	5068	
12934	1575	
19037	5755	
20300	2511	
22378	1624	
1267	8051	
13517	552	
24343	8339	
24533	5510	
13473	5909	
14549	9919	
12877	9428	
9237	5997	
19529	9669	
5862	9597	
11465	7801	
1507	8687	
27079	6872	
20451	6106	
12055	7680	
1034	7945	
9065	5161	
11471	2918	
6580	1961	
21249	1583	
3936	9986	
1406	3851	
7288	4398	
28376	9356	
17324	5332	
22549	5845	
1499	3656	
21555	9722	
14400	4013	
5658	5091	
28611	2901	
6058	8221	
4496	8900	
28173	445	
14981	6841	
14379	2130	
1417	9552	
24938	8812	
29659	5061	
7330	6299	
7223	7525	
2860	4093	
9440	3897	
7450	9815	
6254	7800	
21664	2858	
5411	3049	
18500	4373	
13641	263	
16222	9620	
8089	2573	
20683	8166	
5098	8544	
15332	797	
23109	3452	
21558	5791	
8097	8359	
22110	6569	
12575	7777	
15715	3794	
11748	4125	
9151	7965	
13422	5449	
1739	5977	
26901	8825	
7799	627	
19088	339	
26403	3755	
6083	7372	
20660	878	
14238	8502	
13949	4403	
1058	5819	
11531	6909	
5661	2081	
29673	2086	
17638	3448	
9539	6742	
21593	6337	
28526	4137	
26492	5770	
26830	638	
23877	1541	
28305	7243	
15670	1907	
19452	4254	
22934	4607	
18784	9487	
3325	4520	
5105	7596	
26886	2545	
4423	7223	
3566	9046	
12403	5328	
26720	3687	
12657	9982	
14742	3043	
24182	5991	
4494	5598	
9444	9553	
7697	7441	
22154	2852	
11772	4845	
3075	563	
28841	6992	
4452	6822	
26352	7268	
8264	7219	
602	4980	
1814	7036	
5797	6431	
11883	6097	
2221	3221	
26982	8957	
14029	9823	
12273	8906	
8342	4935	
13447	4547	
28918	4736	
17282	3423	
5097	725	
19003	6657	
16525	9692	
18836	1375	
19165	2727	
14202	9390	
24830	2169	
19575	5577	
20421	4854	
19360	8721	
25186	5747	
9154	3454	
18782	5804	
4068	1220	
25212	1364	
3353	2081	
15503	9399	
23636	9042	
3628	4904	
15365	234	
11270	2267	
27145	2669	
14538	3623	
2002	5370	
10650	5949	
9449	1721	
19104	7798	
22288	8485	
24646	3159	
3219	7977	
3730	5984	
4554	1354	
25344	4977	
5051	4832	
19431	9673	
22060	7761	
4941	3885	
26518	3468	
18230	2386	
19893	3679	
6200	8039	
22140	9958	
21770	4273	
12421	2321	
3850	3924	
9398	5376	
27742	6619	
13327	9325	
23107	5957	
15360	8742	
8417	6764	
5960	886	
11424	3075	
28648	7824	
21363	427	
11814	7943	
23842	8994	
19613	156	
29093	3257	
9665	2372	
7660	5312	
8960	7541	
5101	3168	
26052	6286	
12085	5620	
21701	3120	
26335	3621	
16861	9618	
19313	2691	
23548	516	
20455	1591	
6037	7757	
13394	5375	
22095	4294	
27975	5748	
8832	7885	
21621	4477	
29169	6529	
2444	4335	
4538	5538	
29983	7218	
10580	2439	
2445	4122	
23416	5003	
15322	1492	
6333	3002	
6655	1951	
25068	795	
27528	8004	
24080	3914	
23323	1139	
16746	6529	
19209	7771	
3056	2466	
348	5654	
26997	5492	
21120	5903	
2244	2775	
3422	8673	
19734	565	
15171	4077	
2115	5880	
6800	2615	
2069	5330	
17515	4654	
13400	1965	
2034	1366	
26221	1551	
18511	3348	
14990	4169	
20775	3189	
19596	6028	
4237	971	
1988	6713	
12404	69	
12624	6132	
3313	2122	
3449	7252	
6495	7154	
4810	3786	
11211	7393	
17888	187	
9184	81	
5547	4621	
26011	8605	
12984	1170	
25137	9344	
11914	4235	
13318	4896	
9922	9772	
11769	9099	
23032	8160	
7187	5651	
19023	9300	
12102	5806	
3346	6270	
19608	4168	
13640	5921	
19737	6470	
6916	6067	
27955	352	
11790	8793	
4211	3340	
23522	8880	
27697	4301	
4632	5174	
27341	3884	
9810	6870	
17812	5873	
18475	4124	
9959	4661	
5861	6489	
3502	3359	
21674	1470	
9214	132	
435	1648	
17222	4304	
25783	5705	
9509	9636	
5094	80	
28552	6271	
1643	2880	
3265	6804	
24917	6168	
547	1261	
25375	5119	
27866	6460	
16394	7938	
19160	9418	
5052	2956	
1513	9294	
